seas_id,season,player_id,player,pos,age,experience,lg,tm,games,mp,fg_percent,avg_dist_fga,2p_fga_percent,3p_fga_percent,2p_fg_percent,3p_fg_percent
29039,2021,4700,Charlie Brown,SG,23,2,NBA,OKC,9,152,0.302,16.6,0.512,0.488,0.364,0.238
29040,2021,4384,Chasson Randle,PG,27,4,NBA,ORL,41,837,0.388,17.5,0.451,0.549,0.449,0.338
29041,2021,4597,Chimezie Metu,C,23,3,NBA,SAC,36,488,0.508,11,0.793,0.207,0.549,0.351
29042,2021,4481,Chris Boucher,C,28,4,NBA,TOR,60,1453,0.514,12.8,0.58,0.42,0.609,0.383
29043,2021,4598,Chris Chiozza,PG,25,3,NBA,BRK,22,232,0.352,16.4,0.523,0.477,0.391,0.31
29044,2021,3585,Chris Paul,PG,35,16,NBA,PHO,70,2199,0.499,16.9,0.706,0.294,0.543,0.395
29045,2021,4702,Chris Silva,PF,24,2,NBA,TOT,15,92,0.625,6.8,0.938,0.063,0.6,1
29046,2021,4702,Chris Silva,PF,24,2,NBA,MIA,11,83,0.692,6.1,0.923,0.077,0.667,1
29047,2021,4702,Chris Silva,PF,24,2,NBA,SAC,4,9,0.333,9.6,1,0,0.333,0
29048,2021,4313,Christian Wood,C,25,5,NBA,HOU,41,1326,0.514,12.3,0.678,0.322,0.581,0.374
29049,2021,4817,Chuma Okeke,PF,22,1,NBA,ORL,45,1133,0.417,16.9,0.565,0.435,0.47,0.348
29050,2021,4818,CJ Elleby,SF,20,1,NBA,POR,30,192,0.379,16.4,0.485,0.515,0.563,0.206
29051,2021,4154,CJ McCollum,SG,29,8,NBA,POR,47,1600,0.458,17.5,0.525,0.475,0.509,0.402
29052,2021,4230,Clint Capela,C,26,7,NBA,ATL,63,1898,0.594,2.4,1,0,0.594,0
29053,2021,4703,Coby White,PG,20,2,NBA,CHI,69,2156,0.416,16.6,0.497,0.503,0.473,0.359
29054,2021,4704,Cody Martin,SF,25,2,NBA,CHO,52,849,0.441,11.2,0.691,0.309,0.515,0.276
29055,2021,4155,Cody Zeller,C,28,8,NBA,CHO,48,1005,0.559,4.9,0.914,0.086,0.598,0.143
29056,2021,4819,Cole Anthony,PG,20,1,NBA,ORL,47,1273,0.397,13.3,0.688,0.312,0.424,0.337
29057,2021,4599,Collin Sexton,SG,22,3,NBA,CLE,60,2115,0.475,11.7,0.761,0.239,0.508,0.371
29058,2021,3992,Cory Joseph,PG,29,10,NBA,TOT,63,1446,0.469,13,0.69,0.31,0.527,0.341
29059,2021,3992,Cory Joseph,PG,29,10,NBA,SAC,44,944,0.444,14.3,0.624,0.376,0.513,0.33
29060,2021,3992,Cory Joseph,PG,29,10,NBA,DET,19,502,0.506,11.2,0.784,0.216,0.543,0.368
29061,2021,4316,Cristiano Felício,C,28,6,NBA,CHI,18,84,0.538,7.4,0.846,0.154,0.636,0
29062,2021,3805,D.J. Augustin,PG,33,13,NBA,TOT,57,1129,0.394,19,0.367,0.633,0.413,0.382
29063,2021,3805,D.J. Augustin,PG,33,13,NBA,MIL,37,713,0.37,20,0.328,0.672,0.349,0.38
29064,2021,3805,D.J. Augustin,PG,33,13,NBA,HOU,20,416,0.424,17.8,0.417,0.583,0.476,0.386
29065,2021,4482,D.J. Wilson,PF,24,4,NBA,TOT,35,433,0.405,16.9,0.482,0.518,0.469,0.345
29066,2021,4482,D.J. Wilson,PF,24,4,NBA,MIL,12,105,0.372,19.9,0.349,0.651,0.4,0.357
29067,2021,4482,D.J. Wilson,PF,24,4,NBA,HOU,23,328,0.416,15.9,0.528,0.472,0.485,0.339
29068,2021,4317,D'Angelo Russell,PG,24,6,NBA,MIN,42,1196,0.431,17.9,0.525,0.475,0.471,0.387
29069,2021,4820,Dakota Mathias,SG,25,1,NBA,PHI,8,123,0.396,21,0.458,0.542,0.5,0.308
29070,2021,4387,Damian Jones,C,25,5,NBA,TOT,39,547,0.68,6.1,0.951,0.049,0.704,0.2
29071,2021,4387,Damian Jones,C,25,5,NBA,PHO,14,94,0.5,9.5,0.938,0.063,0.533,0
29072,2021,4387,Damian Jones,C,25,5,NBA,LAL,8,112,0.941,1.8,1,0,0.941,0
29073,2021,4387,Damian Jones,C,25,5,NBA,SAC,17,341,0.657,6.4,0.943,0.057,0.682,0.25
29074,2021,4077,Damian Lillard,PG,30,9,NBA,POR,67,2398,0.451,17.9,0.472,0.528,0.519,0.391
29075,2021,4484,Damion Lee,SG,28,4,NBA,GSW,57,1079,0.467,20.3,0.292,0.708,0.638,0.397
29076,2021,4485,Damyean Dotson,SG,26,4,NBA,CLE,46,907,0.406,18.4,0.457,0.543,0.545,0.289
29077,2021,4705,Daniel Gafford,PF-C,22,2,NBA,TOT,54,791,0.684,3.2,1,0,0.684,0
29078,2021,4705,Daniel Gafford,PF,22,2,NBA,CHI,31,383,0.69,3.2,1,0,0.69,0
29079,2021,4705,Daniel Gafford,C,22,2,NBA,WAS,23,408,0.681,3.3,1,0,0.681,0
29080,2021,4821,Daniel Oturu,C,21,1,NBA,LAC,30,161,0.423,7.2,0.904,0.096,0.447,0.2
29081,2021,4487,Daniel Theis,C,28,4,NBA,TOT,65,1601,0.541,12.6,0.674,0.326,0.646,0.322
29082,2021,4487,Daniel Theis,C,28,4,NBA,BOS,42,1027,0.552,12.9,0.67,0.33,0.653,0.347
29083,2021,4487,Daniel Theis,C,28,4,NBA,CHI,23,574,0.522,12.1,0.68,0.32,0.636,0.281
29084,2021,3807,Danilo Galli0ri,PF,32,12,NBA,ATL,51,1222,0.434,19.4,0.465,0.535,0.466,0.406
29085,2021,3867,Danny Green,SF,33,12,NBA,PHI,69,1934,0.412,21.5,0.206,0.794,0.438,0.405
29086,2021,4233,Dante Exum,SG,25,6,NBA,CLE,6,116,0.385,13.1,0.577,0.423,0.533,0.182
29087,2021,4389,Danuel House,SF,27,5,NBA,HOU,36,932,0.404,17,0.426,0.574,0.483,0.346
29088,2021,4706,DaQuan Jeffries,SG,23,2,NBA,TOT,31,493,0.417,16.3,0.442,0.558,0.566,0.299
29089,2021,4706,DaQuan Jeffries,SG,23,2,NBA,SAC,18,232,0.421,14.6,0.509,0.491,0.517,0.321
29090,2021,4706,DaQuan Jeffries,SG,23,2,NBA,HOU,13,261,0.413,17.8,0.381,0.619,0.625,0.282
29091,2021,4390,Dario Šarić,C,26,5,NBA,PHO,50,871,0.447,13.5,0.605,0.395,0.512,0.348
29092,2021,4707,Darius Bazley,PF,20,2,NBA,OKC,55,1714,0.396,13.3,0.586,0.414,0.47,0.29
29093,2021,4708,Darius Garland,PG,21,2,NBA,CLE,54,1790,0.451,13.1,0.668,0.332,0.479,0.395
29094,2021,4079,Darius Miller,SF,30,6,NBA,OKC,18,197,0.458,25,0.125,0.875,0.833,0.405
29095,2021,4391,David Nwaba,SF,28,5,NBA,HOU,30,679,0.486,9.2,0.711,0.289,0.574,0.27
29096,2021,4392,Dāvis Bertāns,PF,28,5,NBA,WAS,57,1464,0.404,24.8,0.105,0.895,0.48,0.395
29097,2021,4489,De'Aaron Fox,PG,23,4,NBA,SAC,58,2036,0.477,12.9,0.712,0.288,0.539,0.322
29098,2021,4709,De'Andre Hunter,SF,23,2,NBA,ATL,23,678,0.484,14.8,0.617,0.383,0.582,0.326
29099,2021,4602,De'Anthony Melton,PG,22,3,NBA,MEM,52,1045,0.438,16.9,0.463,0.537,0.467,0.412
29100,2021,4710,Dean Wade,PF,24,2,NBA,CLE,63,1212,0.431,18.7,0.315,0.685,0.571,0.366
29101,2021,4603,Deandre Ayton,C,22,3,NBA,PHO,69,2115,0.626,5.5,0.971,0.029,0.639,0.2
29102,2021,3810,DeAndre Jordan,C,32,13,NBA,BRK,57,1246,0.763,1.7,0.996,0.004,0.766,0
29103,2021,4393,DeAndre' Bembry,SF,26,5,NBA,TOR,51,972,0.513,8.9,0.768,0.232,0.589,0.264
29104,2021,4822,Deividas Sirvydis,SG,20,1,NBA,DET,20,133,0.35,19.1,0.3,0.7,0.333,0.357
29105,2021,4394,Dejounte Murray,PG,24,4,NBA,SAS,67,2139,0.453,12.6,0.796,0.204,0.488,0.317
29106,2021,4320,Delon Wright,SG-PG,28,6,NBA,TOT,63,1748,0.463,11.5,0.668,0.332,0.509,0.372
29107,2021,4320,Delon Wright,SG,28,6,NBA,DET,36,1052,0.464,10.5,0.696,0.304,0.515,0.348
29108,2021,4320,Delon Wright,PG,28,6,NBA,SAC,27,696,0.462,12.7,0.631,0.369,0.5,0.398
29109,2021,3872,DeMar DeRozan,PF,31,12,NBA,SAS,61,2056,0.495,11,0.92,0.08,0.515,0.257
29110,2021,3926,DeMarcus Cousins,C,30,10,NBA,TOT,41,713,0.426,13.5,0.557,0.443,0.488,0.348
29111,2021,3926,DeMarcus Cousins,C,30,10,NBA,HOU,25,506,0.376,15.6,0.448,0.552,0.426,0.336
29112,2021,3926,DeMarcus Cousins,C,30,10,NBA,LAC,16,207,0.537,8.9,0.8,0.2,0.566,0.421
29113,2021,4823,Deni Avdija,SF,20,1,NBA,WAS,54,1257,0.417,16.6,0.462,0.538,0.535,0.315
29114,2021,4157,Dennis Schröder,SG,27,8,NBA,LAL,61,1956,0.437,12.7,0.721,0.279,0.476,0.335
29115,2021,4490,Dennis Smith Jr.,PG,23,4,NBA,TOT,23,420,0.4,15.5,0.6,0.4,0.448,0.328
29116,2021,4490,Dennis Smith Jr.,PG,23,4,NBA,NYK,3,28,0.2,18.1,0.6,0.4,0.333,0
29117,2021,4490,Dennis Smith Jr.,PG,23,4,NBA,DET,20,392,0.415,15.3,0.6,0.4,0.457,0.352
29118,2021,4396,Denzel Valentine,SG,27,4,NBA,CHI,62,1036,0.373,18.7,0.418,0.582,0.431,0.331
29119,2021,3928,Derrick Favors,C,29,11,NBA,UTA,68,1039,0.638,5.1,0.992,0.008,0.643,0
29120,2021,4397,Derrick Jones Jr.,SF,23,5,NBA,POR,58,1318,0.484,12,0.553,0.447,0.619,0.316
29121,2021,3812,Derrick Rose,PG,32,12,NBA,TOT,50,1279,0.47,12.2,0.789,0.211,0.492,0.388
29122,2021,3812,Derrick Rose,PG,32,12,NBA,DET,15,342,0.429,11.7,0.788,0.212,0.455,0.333
29123,2021,3812,Derrick Rose,PG,32,12,NBA,NYK,35,937,0.487,12.4,0.789,0.211,0.507,0.411
29124,2021,4492,Derrick White,SG,26,4,NBA,SAS,36,1064,0.411,16.9,0.464,0.536,0.486,0.346
29125,2021,4824,Desmond Bane,SG,22,1,NBA,MEM,68,1519,0.469,17,0.457,0.543,0.513,0.432
29126,2021,4321,Devin Booker,SG,24,6,NBA,PHO,67,2270,0.484,14.5,0.712,0.288,0.543,0.34
29127,2021,4825,Devin Can0dy,PG,24,1,NBA,ORL,8,74,0.393,19.3,0.429,0.571,0.417,0.375
29128,2021,4826,Devin Vassell,SF,20,1,NBA,SAS,62,1056,0.406,17.5,0.505,0.495,0.464,0.347
29129,2021,4827,Devon Dotson,PG,21,1,NBA,CHI,11,50,0.524,12.6,0.667,0.333,0.714,0.143
29130,2021,4712,Devontae Cacok,PF,24,2,NBA,LAL,20,98,0.586,3.1,1,0,0.586,0
29131,2021,4607,Devonte' Graham,PG,25,3,NBA,CHO,55,1659,0.377,21.8,0.287,0.713,0.38,0.375
29132,2021,4158,Dewayne Dedmon,C,31,8,NBA,MIA,16,210,0.708,5.5,0.923,0.077,0.75,0.2
29133,2021,4828,Didi Louzada,SF,21,1,NBA,NOP,3,56,0.231,17.6,0.385,0.615,0.2,0.25
29134,2021,4494,Dillon Brooks,SF,25,4,NBA,MEM,67,1997,0.419,15,0.639,0.361,0.461,0.344
29135,2021,4400,Domantas Sabonis,PF,24,5,NBA,IND,62,2231,0.535,8.8,0.821,0.179,0.582,0.321
29136,2021,4495,Donovan Mitchell,PG,24,4,NBA,UTA,53,1771,0.438,16,0.577,0.423,0.476,0.386
29137,2021,4714,Donta Hall,PF,23,2,NBA,ORL,13,179,0.714,3,1,0,0.714,0
29138,2021,4608,Donte DiVincenzo,SG,24,3,NBA,MIL,66,1814,0.42,17.2,0.426,0.574,0.475,0.379
29139,2021,4401,Dorian Finney-Smith,PF,27,5,NBA,DAL,60,1921,0.472,17.2,0.352,0.648,0.616,0.394
29140,2021,4237,Doug McDermott,PF,29,7,NBA,IND,66,1619,0.532,12.8,0.57,0.43,0.641,0.388
29141,2021,4085,Draymond Green,PF,30,9,NBA,GSW,63,1982,0.447,12.2,0.668,0.332,0.535,0.27
29142,2021,4610,Drew Eubanks,C,23,3,NBA,SAS,54,755,0.566,4.6,0.99,0.01,0.562,1
29143,2021,4611,Duncan Robinson,SF,26,3,NBA,MIA,72,2262,0.439,22.8,0.145,0.855,0.625,0.408
29144,2021,4496,Dwayne Bacon,SG,25,4,NBA,ORL,72,1853,0.402,12.9,0.715,0.285,0.449,0.285
29145,2021,3520,Dwight Howard,C,35,17,NBA,PHI,69,1196,0.587,4.4,0.934,0.066,0.611,0.25
29146,2021,4239,Dwight Powell,C,29,7,NBA,DAL,58,966,0.619,4.5,0.892,0.108,0.665,0.238
29147,2021,4829,Dylan Windler,SF,24,1,NBA,CLE,31,513,0.438,16.2,0.408,0.592,0.585,0.338
29148,2021,4003,E'Twaun Moore,SG,31,10,NBA,PHO,27,389,0.455,13,0.711,0.289,0.512,0.314
29149,2021,3932,Ed Davis,C,31,11,NBA,MIN,23,299,0.432,1.9,1,0,0.432,0
29150,2021,4497,Edmond Sumner,SG,25,4,NBA,IND,53,861,0.525,10.4,0.688,0.312,0.582,0.398
29151,2021,4240,Elfrid Payton,PG,26,7,NBA,NYK,63,1484,0.432,8.4,0.842,0.158,0.46,0.286
29152,2021,4830,Elijah Bryant,SG,25,1,NBA,MIL,1,32,0.462,12.6,0.615,0.385,0.625,0.2
29153,2021,4831,Elijah Hughes,SF,22,1,NBA,UTA,18,64,0.333,22,0.233,0.767,0.286,0.348
29154,2021,4006,Enes Kanter,C,28,10,NBA,POR,72,1758,0.604,2.7,0.993,0.007,0.607,0.25
29155,2021,3934,Eric Bledsoe,SG,31,11,NBA,NOP,71,2111,0.421,16.5,0.514,0.486,0.496,0.341
29156,2021,3815,Eric Gordon,SG,32,13,NBA,HOU,27,789,0.433,17.1,0.428,0.572,0.573,0.329
29157,2021,4716,Eric Paschall,PF,24,2,NBA,GSW,40,695,0.497,11.3,0.819,0.181,0.533,0.333
29158,2021,3669,Ersan İlyasova,PF,33,13,NBA,UTA,17,148,0.389,21.6,0.241,0.759,0.231,0.439
29159,2021,4086,Evan Fournier,SF-SG,28,9,NBA,TOT,42,1259,0.457,17.7,0.477,0.523,0.504,0.413
29160,2021,4086,Evan Fournier,SF,28,9,NBA,ORL,26,787,0.461,17.2,0.491,0.509,0.536,0.388
29161,2021,4086,Evan Fournier,SG,28,9,NBA,BOS,16,472,0.448,18.6,0.448,0.552,0.429,0.463
29162,2021,4832,Facundo Campazzo,PG,29,1,NBA,DEN,65,1425,0.381,19.6,0.314,0.686,0.444,0.352
29163,2021,4616,Frank Jackson,PG,22,3,NBA,DET,40,738,0.457,16.4,0.488,0.512,0.51,0.407
29164,2021,4325,Frank Kaminsky,C,27,6,NBA,PHO,47,715,0.471,12.2,0.669,0.331,0.523,0.365
29165,2021,4499,Frank Mason III,PG,26,4,NBA,ORL,4,79,0.375,8.1,0.792,0.208,0.368,0.4
29166,2021,4500,Frank Ntiliki0,PG,22,4,NBA,NYK,33,322,0.367,20.5,0.392,0.608,0.194,0.479
29167,2021,4403,Fred VanVleet,SG,26,5,NBA,TOR,52,1899,0.389,18.2,0.453,0.547,0.416,0.366
29168,2021,4833,Freddie Gillespie,PF,23,1,NBA,TOR,20,392,0.524,4.5,1,0,0.524,0
29169,2021,4501,Furkan Korkmaz,SG,23,4,NBA,PHI,55,1062,0.401,19.5,0.366,0.634,0.445,0.375
29170,2021,4717,Gabe Vincent,PG,24,2,NBA,MIA,50,655,0.378,18.2,0.361,0.639,0.5,0.309
29171,2021,4834,Gabriel Deck,PF,25,1,NBA,OKC,10,212,0.478,12,0.776,0.224,0.577,0.133
29172,2021,3877,Garrett Temple,SG,34,11,NBA,CHI,56,1528,0.415,16.1,0.475,0.525,0.503,0.335
29173,2021,4718,Garrison Mathews,SG,24,2,NBA,WAS,64,1038,0.409,23.4,0.165,0.835,0.538,0.384
29174,2021,4617,Gary Clark,SF-PF,26,3,NBA,TOT,39,654,0.303,21.7,0.182,0.818,0.375,0.287
29175,2021,4617,Gary Clark,SF,26,3,NBA,ORL,35,637,0.305,21.7,0.176,0.824,0.391,0.287
29176,2021,4617,Gary Clark,SF,26,3,NBA,DEN,2,4,0,0,0,0,0,0
29177,2021,4617,Gary Clark,PF,26,3,NBA,PHI,2,13,0,22.2,1,0,0,0
29178,2021,4245,Gary Harris,SG,26,7,NBA,TOT,39,1080,0.4,14.3,0.591,0.409,0.441,0.34
29179,2021,4245,Gary Harris,SG,26,7,NBA,DEN,19,581,0.442,14.4,0.519,0.481,0.556,0.32
29180,2021,4245,Gary Harris,SG,26,7,NBA,ORL,20,499,0.365,14.3,0.651,0.349,0.366,0.364
29181,2021,4404,Gary Payton II,PG,28,5,NBA,GSW,10,40,0.769,8.6,0.692,0.308,0.889,0.5
29182,2021,4618,Gary Trent Jr.,SG,22,3,NBA,TOT,58,1802,0.408,18.6,0.454,0.546,0.435,0.385
29183,2021,4618,Gary Trent Jr.,SG,22,3,NBA,POR,41,1262,0.414,19.2,0.418,0.582,0.438,0.397
29184,2021,4618,Gary Trent Jr.,SG,22,3,NBA,TOR,17,540,0.395,17.6,0.525,0.475,0.431,0.355
29185,2021,3816,George Hill,PG,34,13,NBA,TOT,30,672,0.482,14.4,0.594,0.406,0.547,0.388
29186,2021,3816,George Hill,PG,34,13,NBA,OKC,14,369,0.508,15.3,0.525,0.475,0.619,0.386
29187,2021,3816,George Hill,PG,34,13,NBA,PHI,16,303,0.442,13.1,0.701,0.299,0.463,0.391
29188,2021,4405,Georges Niang,PF,27,5,NBA,UTA,72,1154,0.437,19.8,0.279,0.721,0.469,0.425
29189,2021,4164,Giannis Antetokounmpo,PF,26,8,NBA,MIL,61,2013,0.569,9.5,0.799,0.201,0.636,0.303
29190,2021,4246,Glenn Robinson III,SF,27,7,NBA,SAC,23,369,0.424,14.2,0.556,0.444,0.473,0.364
29191,2021,4719,Goga Bitadze,C,21,2,NBA,IND,45,561,0.428,13,0.593,0.407,0.548,0.253
29192,2021,3817,Goran Dragić,PG,34,13,NBA,MIA,50,1337,0.432,15.3,0.56,0.44,0.479,0.373
29193,2021,3941,Gordon Hayward,SF,30,11,NBA,CHO,44,1496,0.473,13.7,0.688,0.312,0.499,0.415
29194,2021,4167,Gorgui Dieng,C,31,8,NBA,TOT,38,552,0.521,14.6,0.571,0.429,0.591,0.429
29195,2021,4167,Gorgui Dieng,C,31,8,NBA,MEM,22,371,0.519,15.3,0.556,0.444,0.55,0.479
29196,2021,4167,Gorgui Dieng,C,31,8,NBA,SAS,16,181,0.527,13.2,0.6,0.4,0.667,0.318
29197,2021,4835,Grant Riller,PG,23,1,NBA,CHO,7,27,0.667,16.8,0.667,0.333,0.75,0.5
29198,2021,4720,Grant Williams,PF,22,2,NBA,BOS,63,1138,0.437,15.4,0.478,0.522,0.508,0.372
29199,2021,4620,Grayson Allen,SG,25,3,NBA,MEM,50,1259,0.418,19.2,0.338,0.662,0.471,0.391
29200,2021,4836,Greg Whittington,PF,27,1,NBA,DEN,4,12,0,21.4,0.333,0.667,0,0
29201,2021,4621,Hamidou Diallo,SG-SF,22,3,NBA,TOT,52,1226,0.477,9.4,0.826,0.174,0.505,0.341
29202,2021,4621,Hamidou Diallo,SG,22,3,NBA,OKC,32,761,0.481,8.7,0.862,0.138,0.512,0.293
29203,2021,4621,Hamidou Diallo,SF,22,3,NBA,DET,20,465,0.468,10.5,0.763,0.237,0.492,0.39
29204,2021,4089,Harrison Barnes,PF,28,9,NBA,SAC,58,2102,0.497,12.5,0.601,0.399,0.567,0.391
29205,2021,4622,Harry Giles,C,22,3,NBA,POR,38,348,0.433,10.4,0.763,0.237,0.459,0.348
29206,2021,3945,Hassan Whiteside,C,31,9,NBA,SAC,36,546,0.563,5.8,0.996,0.004,0.565,0
29207,2021,4407,Henry Ellenson,PF,24,5,NBA,TOR,2,38,0.357,17.6,0.357,0.643,0.6,0.222
29208,2021,4721,Ig0s Brazdeikis,SF,22,2,NBA,TOT,13,249,0.422,13.1,0.663,0.337,0.436,0.393
29209,2021,4721,Ig0s Brazdeikis,SF,22,2,NBA,NYK,4,7,0,14.9,1,0,0,0
29210,2021,4721,Ig0s Brazdeikis,SF,22,2,NBA,PHI,1,8,0,12.4,0.667,0.333,0,0
29211,2021,4721,Ig0s Brazdeikis,SF,22,2,NBA,ORL,8,234,0.443,13.1,0.658,0.342,0.462,0.407
29212,2021,4011,Iman Shumpert,SG,30,10,NBA,BRK,2,11,0.25,21.9,0.25,0.75,1,0
29213,2021,4837,Immanuel Quickley,PG,21,1,NBA,NYK,64,1243,0.395,18.4,0.478,0.522,0.401,0.389
29214,2021,4624,Isaac Bonga,SF,21,3,NBA,WAS,40,432,0.37,16,0.42,0.58,0.5,0.277
29215,2021,4838,Isaac Okoro,SG,20,1,NBA,CLE,67,2173,0.42,11.8,0.617,0.383,0.501,0.29
29216,2021,4627,Isaiah Hartenstein,C,22,3,NBA,TOT,46,559,0.55,4.4,0.965,0.035,0.558,0.333
29217,2021,4627,Isaiah Hartenstein,C,22,3,NBA,DEN,30,272,0.513,3.1,1,0,0.513,0
29218,2021,4627,Isaiah Hartenstein,C,22,3,NBA,CLE,16,287,0.582,5.7,0.934,0.066,0.6,0.333
29219,2021,4839,Isaiah Joe,SG,21,1,NBA,PHI,41,383,0.361,23.3,0.203,0.797,0.333,0.368
29220,2021,4722,Isaiah Roby,PF,22,2,NBA,OKC,61,1425,0.483,9.5,0.746,0.254,0.547,0.294
29221,2021,4840,Isaiah Stewart,C,19,1,NBA,DET,68,1455,0.553,7.4,0.846,0.154,0.592,0.333
29222,2021,4012,Isaiah Thomas,PG,31,10,NBA,NOP,3,48,0.333,17.1,0.556,0.444,0.4,0.25
29223,2021,3946,Ish Smith,PG,32,11,NBA,WAS,44,924,0.434,13,0.835,0.165,0.448,0.367
29224,2021,4410,Ivica Zubac,C,23,5,NBA,LAC,72,1609,0.652,2.9,0.99,0.01,0.656,0.25
29225,2021,3674,J.J. Redick,SG,36,15,NBA,TOT,44,723,0.397,22.3,0.333,0.667,0.449,0.371
29226,2021,3674,J.J. Redick,SG,36,15,NBA,NOP,31,576,0.407,22.3,0.346,0.654,0.486,0.364
29227,2021,3674,J.J. Redick,SG,36,15,NBA,DAL,13,147,0.358,22.5,0.283,0.717,0.267,0.395
29228,2021,4723,Ja Morant,PG,21,2,NBA,MEM,63,2053,0.449,10.7,0.748,0.252,0.499,0.303
29229,2021,4249,Jabari Parker,PF,25,7,NBA,TOT,13,165,0.545,11,0.8,0.2,0.636,0.182
29230,2021,4249,Jabari Parker,PF,25,7,NBA,SAC,3,27,0.571,13.2,0.857,0.143,0.667,0
29231,2021,4249,Jabari Parker,PF,25,7,NBA,BOS,10,138,0.542,10.6,0.792,0.208,0.632,0.2
29232,2021,4841,Jaden McDaniels,PF,20,1,NBA,MIN,63,1511,0.447,16,0.46,0.54,0.544,0.364
29233,2021,4091,Jae Crowder,PF,30,9,NBA,PHO,60,1648,0.404,21.9,0.228,0.772,0.455,0.389
29234,2021,4842,Jae'Sean Tate,SF,25,1,NBA,HOU,70,2043,0.506,10.2,0.688,0.312,0.595,0.308
29235,2021,4327,Jahlil Okafor,C,25,6,NBA,DET,27,347,0.618,5.9,0.912,0.088,0.656,0.222
29236,2021,4843,Jahmi'us Ramsey,SG,19,1,NBA,SAC,13,94,0.395,15.3,0.5,0.5,0.526,0.263
29237,2021,4251,JaKarr Sampson,PF,27,6,NBA,IND,29,316,0.496,6.8,0.867,0.133,0.541,0.2
29238,2021,4411,Jake Layman,SF,26,5,NBA,MIN,45,627,0.495,12.7,0.576,0.424,0.642,0.295
29239,2021,4412,Jakob Poeltl,C,25,5,NBA,SAS,69,1845,0.616,3.7,1,0,0.616,0
29240,2021,4630,Jalen Brunson,PG,24,3,NBA,DAL,68,1697,0.523,13.3,0.681,0.319,0.578,0.405
29241,2021,4844,Jalen Harris,SG,22,1,NBA,TOR,13,172,0.5,15.8,0.5,0.5,0.528,0.472
29242,2021,4724,Jalen Lecque,PG,20,2,NBA,IND,4,12,0.111,10.1,0.889,0.111,0.125,0
29243,2021,4725,Jalen McDaniels,SF,23,2,NBA,CHO,47,904,0.468,11.6,0.63,0.37,0.547,0.333
29244,2021,4845,Jalen Smith,PF,20,1,NBA,PHO,27,156,0.44,11.1,0.66,0.34,0.545,0.235
29245,2021,4413,Jamal Murray,PG,23,5,NBA,DEN,48,1704,0.477,16.9,0.601,0.399,0.523,0.408
29246,2021,4252,James Ennis,SF,30,7,NBA,ORL,41,986,0.473,13.8,0.572,0.428,0.504,0.433
29247,2021,3880,James Harden,PG-SG,31,12,NBA,TOT,44,1609,0.466,14.5,0.545,0.455,0.553,0.362
29248,2021,3880,James Harden,SG,31,12,NBA,HOU,8,290,0.444,15.7,0.467,0.533,0.556,0.347
29249,2021,3880,James Harden,PG,31,12,NBA,BRK,36,1319,0.471,14.2,0.563,0.437,0.552,0.366
29250,2021,3881,James Johnson,PF,33,12,NBA,TOT,51,1043,0.446,11.7,0.633,0.367,0.556,0.258
29251,2021,3881,James Johnson,PF,33,12,NBA,DAL,29,504,0.462,12.6,0.586,0.414,0.612,0.25
29252,2021,3881,James Johnson,PF,33,12,NBA,NOP,22,539,0.434,11,0.67,0.33,0.516,0.267
29253,2021,4172,James Nun0lly,SF,30,3,NBA,NOP,9,48,0.385,23.8,0.077,0.923,1,0.333
29254,2021,4846,James Wiseman,C,19,1,NBA,GSW,39,836,0.519,9,0.897,0.103,0.542,0.316
29255,2021,4255,JaMychal Green,PF,30,7,NBA,DEN,58,1120,0.463,15.5,0.471,0.529,0.534,0.399
29256,2021,3758,Jared Dudley,PF,35,14,NBA,LAL,12,81,0.222,21.5,0.333,0.667,0,0.333
29257,2021,4726,Jared Harper,PG,23,2,NBA,NYK,8,16,0,12.5,0.75,0.25,0,0
29258,2021,4632,Jaren Jackson Jr.,C,21,3,NBA,MEM,11,258,0.424,14.7,0.52,0.48,0.554,0.283
29259,2021,4634,Jarred Vanderbilt,PF,21,3,NBA,MIN,64,1139,0.606,2.6,0.979,0.021,0.615,0.2
29260,2021,4727,Jarrell Brantley,PF,24,2,NBA,UTA,28,138,0.481,15.5,0.462,0.538,0.542,0.429
29261,2021,4515,Jarrett Allen,C,22,4,NBA,TOT,63,1864,0.618,4.5,0.961,0.039,0.631,0.316
29262,2021,4515,Jarrett Allen,C,22,4,NBA,BRK,12,320,0.677,2.9,1,0,0.677,0
29263,2021,4515,Jarrett Allen,C,22,4,NBA,CLE,51,1544,0.609,4.7,0.954,0.046,0.623,0.316
29264,2021,4728,Jarrett Culver,SG,21,2,NBA,MIN,34,499,0.411,10.1,0.685,0.315,0.487,0.245
29265,2021,3824,JaVale McGee,C,33,13,NBA,TOT,46,678,0.511,6.6,0.915,0.085,0.539,0.208
29266,2021,3824,JaVale McGee,C,33,13,NBA,CLE,33,503,0.521,6.7,0.907,0.093,0.549,0.25
29267,2021,3824,JaVale McGee,C,33,13,NBA,DEN,13,175,0.478,6.2,0.94,0.06,0.508,0
29268,2021,4729,Javonte Green,SG-PG,27,2,NBA,TOT,41,473,0.52,10,0.706,0.294,0.597,0.333
29269,2021,4729,Javonte Green,SG,27,2,NBA,BOS,25,345,0.549,10.5,0.69,0.31,0.653,0.318
29270,2021,4729,Javonte Green,PG,27,2,NBA,CHI,16,128,0.452,8.7,0.742,0.258,0.478,0.375
