"season","team","abbreviation","playoffs","w","l","mov","o_rtg","d_rtg","n_rtg","pace","f_tr","ts_percent","e_fg_percent","tov_percent","orb_percent","ft_fga","opp_e_fg_percent","opp_tov_percent","opp_drb_percent","opp_ft_fga","championship","conference"
"2019                                              ",Utah Jazz                                         ,UTA       ,TRUE,50.00000,32.00000,5.26000,110.90000,105.70000,5.20000,100.30000,0.29500,0.57200,0.53800,13.40000,22.90000,0.21700,0.50700,12.40000,80.30000,0.18900,FALSE,WEST
"2019                                              ",Washington Wizards                                ,WAS       ,FALSE,32.00000,50.00000,-2.90000,111.10000,113.90000,-2.80000,101.40000,0.26600,0.56700,0.53100,12.30000,21.30000,0.20400,0.54600,13.50000,74.10000,0.19900,FALSE,EAST
"2018                                              ",Atlanta Hawks                                     ,ATL       ,FALSE,24.00000,58.00000,-5.45000,105.00000,110.60000,-5.60000,98.30000,0.23600,0.54700,0.51200,14.10000,21.10000,0.18500,0.53600,13.60000,76.20000,0.18300,FALSE,EAST
"2018                                              ",Boston Celtics                                    ,BOS       ,TRUE,55.00000,27.00000,3.59000,107.60000,103.90000,3.70000,96.00000,0.24300,0.55200,0.51800,13.00000,21.50000,0.18800,0.49500,13.00000,78.40000,0.19100,FALSE,EAST
"2018                                              ",Brooklyn Nets                                     ,BRK       ,FALSE,28.00000,54.00000,-3.74000,106.90000,110.60000,-3.70000,98.90000,0.26000,0.55100,0.51400,13.60000,21.00000,0.20100,0.51700,11.00000,77.00000,0.20100,FALSE,EAST
"2006                                              ",Indiana Pacers                                    ,IND       ,TRUE,41.00000,41.00000,1.89000,104.50000,102.40000,2.10000,89.70000,0.34400,0.53300,0.48700,14.80000,27.10000,0.25400,0.46400,13.00000,72.60000,0.23200,FALSE,EAST
"2006                                              ",Los Angeles Clippers                              ,LAC       ,TRUE,47.00000,35.00000,1.57000,105.30000,103.60000,1.70000,91.70000,0.33200,0.54000,0.48700,13.80000,25.40000,0.26300,0.47100,12.20000,75.90000,0.24000,FALSE,WEST
"2006                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,45.00000,37.00000,2.50000,108.40000,105.70000,2.70000,90.90000,0.32900,0.53900,0.49500,13.10000,28.80000,0.24500,0.48600,13.40000,73.60000,0.24200,FALSE,WEST
"2018                                              ",Chicago Bulls                                     ,CHI       ,FALSE,27.00000,55.00000,-7.04000,103.80000,110.90000,-7.10000,98.30000,0.21600,0.52900,0.49700,12.60000,20.60000,0.16400,0.54200,12.40000,80.60000,0.18400,FALSE,EAST
"2018                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,36.00000,46.00000,0.26000,109.40000,109.10000,0.30000,98.40000,0.31200,0.54900,0.50800,11.40000,22.20000,0.23300,0.53200,12.40000,80.70000,0.16500,FALSE,EAST
"2018                                              ",Cleveland Cavaliers                               ,CLE       ,TRUE,50.00000,32.00000,0.94000,112.90000,111.90000,1.00000,98.00000,0.27500,0.58400,0.54700,12.60000,20.10000,0.21400,0.54000,12.20000,77.30000,0.16600,FALSE,EAST
"2018                                              ",Dallas Mavericks                                  ,DAL       ,FALSE,24.00000,58.00000,-3.04000,106.30000,109.50000,-3.20000,95.60000,0.21700,0.54400,0.51300,11.60000,18.00000,0.16600,0.53200,12.90000,78.90000,0.19300,FALSE,WEST
"2018                                              ",Denver Nuggets                                    ,DEN       ,FALSE,46.00000,36.00000,1.48000,112.50000,111.00000,1.50000,96.80000,0.25800,0.57000,0.53600,13.40000,25.70000,0.19800,0.53900,12.60000,77.50000,0.17300,FALSE,WEST
"2018                                              ",Detroit Pistons                                   ,DET       ,FALSE,39.00000,43.00000,-0.15000,107.20000,107.30000,-0.10000,96.20000,0.22700,0.54300,0.51200,12.30000,22.70000,0.16900,0.52400,13.70000,78.50000,0.17200,FALSE,EAST
"2018                                              ",Golden State Warriors                             ,GSW       ,TRUE,58.00000,24.00000,5.98000,113.60000,107.60000,6.00000,99.60000,0.23900,0.60300,0.56900,14.10000,21.00000,0.19500,0.50400,12.60000,76.30000,0.18600,TRUE,WEST
"2018                                              ",Houston Rockets                                   ,HOU       ,TRUE,65.00000,17.00000,8.48000,114.70000,106.10000,8.60000,97.60000,0.29800,0.59000,0.55100,12.70000,21.30000,0.23300,0.52100,13.40000,79.90000,0.17100,FALSE,WEST
"2018                                              ",Indiana Pacers                                    ,IND       ,TRUE,48.00000,34.00000,1.38000,109.50000,108.10000,1.40000,96.00000,0.22200,0.55700,0.52500,12.30000,22.70000,0.17300,0.52700,14.20000,76.20000,0.17400,FALSE,EAST
"2018                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,42.00000,40.00000,0.04000,110.30000,110.20000,0.10000,98.70000,0.29900,0.56400,0.52700,13.20000,23.50000,0.22200,0.52000,12.60000,76.10000,0.20300,FALSE,WEST
"2018                                              ",Los Angeles Lakers                                ,LAL       ,FALSE,35.00000,47.00000,-1.55000,106.50000,108.00000,-1.50000,100.30000,0.26400,0.54800,0.51700,13.80000,23.60000,0.18800,0.51400,12.50000,77.70000,0.19000,FALSE,WEST
"2018                                              ",Miami Heat                                        ,MIA       ,TRUE,44.00000,38.00000,0.48000,106.80000,106.30000,0.50000,95.60000,0.22900,0.55100,0.52000,13.30000,21.50000,0.17300,0.50700,13.10000,79.00000,0.21500,FALSE,EAST
"2018                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,44.00000,38.00000,-0.30000,109.80000,110.10000,-0.30000,96.20000,0.28100,0.57100,0.53100,12.90000,20.40000,0.22000,0.52800,14.20000,75.90000,0.22000,FALSE,EAST
"2018                                              ",Minnesota Timberwolves                            ,MIN       ,TRUE,47.00000,35.00000,2.23000,113.40000,111.10000,2.30000,96.00000,0.28000,0.56600,0.52300,11.40000,24.40000,0.22500,0.53900,13.90000,76.40000,0.18900,FALSE,WEST
"2018                                              ",New Orleans Pelicans                              ,NOP       ,TRUE,48.00000,34.00000,1.30000,109.60000,108.30000,1.30000,100.50000,0.23700,0.57300,0.54100,13.30000,20.00000,0.18300,0.51300,12.50000,76.70000,0.17500,FALSE,WEST
"2018                                              ",New York Knicks                                   ,NYK       ,FALSE,29.00000,53.00000,-3.56000,107.10000,110.70000,-3.60000,96.80000,0.21600,0.54400,0.51000,13.30000,24.10000,0.17000,0.52200,12.20000,76.70000,0.20800,FALSE,EAST
"2018                                              ",Oklahoma City Thunder                             ,OKC       ,TRUE,48.00000,34.00000,3.41000,110.70000,107.20000,3.50000,96.70000,0.27500,0.54600,0.51400,12.40000,27.70000,0.19700,0.52500,14.70000,77.40000,0.19300,FALSE,WEST
"2018                                              ",Orlando Magic                                     ,ORL       ,FALSE,25.00000,57.00000,-4.82000,105.20000,110.10000,-4.90000,98.10000,0.23800,0.54500,0.51200,13.30000,20.00000,0.18000,0.52500,12.80000,75.60000,0.18700,FALSE,EAST
"2018                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,52.00000,30.00000,4.50000,109.50000,105.00000,4.50000,99.80000,0.26300,0.56800,0.53500,14.60000,25.30000,0.19800,0.49200,12.60000,78.60000,0.21800,FALSE,EAST
"2018                                              ",Phoenix Suns                                      ,PHO       ,FALSE,21.00000,61.00000,-9.37000,103.50000,112.80000,-9.30000,100.30000,0.27500,0.53200,0.49500,13.90000,22.50000,0.20300,0.53300,11.90000,76.50000,0.21200,FALSE,WEST
"2018                                              ",Portland Trail Blazers                            ,POR       ,TRUE,49.00000,33.00000,2.60000,109.10000,106.40000,2.70000,96.50000,0.24000,0.54900,0.51100,12.30000,23.30000,0.19200,0.50300,11.70000,79.10000,0.19300,FALSE,WEST
"2018                                              ",Sacramento Kings                                  ,SAC       ,FALSE,27.00000,55.00000,-6.99000,103.70000,111.10000,-7.40000,94.90000,0.19400,0.52900,0.50200,12.80000,21.50000,0.14300,0.54200,13.50000,77.60000,0.19900,FALSE,WEST
"2005                                              ",Chicago Bulls                                     ,CHI       ,TRUE,47.00000,35.00000,1.06000,101.40000,100.30000,1.10000,92.40000,0.31100,0.51700,0.47100,15.50000,28.40000,0.23300,0.45400,14.40000,72.60000,0.26200,FALSE,EAST
"2005                                              ",Cleveland Cavaliers                               ,CLE       ,FALSE,42.00000,40.00000,0.79000,106.60000,105.70000,0.90000,89.70000,0.32500,0.51800,0.47000,13.00000,32.50000,0.24400,0.48500,14.10000,71.50000,0.24800,FALSE,EAST
"2005                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,58.00000,24.00000,5.74000,110.30000,104.10000,6.20000,92.70000,0.34600,0.54500,0.49200,12.50000,28.60000,0.27300,0.47200,14.30000,70.20000,0.23900,FALSE,WEST
"2018                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,47.00000,35.00000,2.89000,107.90000,104.80000,3.10000,95.00000,0.24500,0.54300,0.50700,12.20000,23.70000,0.18900,0.50700,13.20000,78.60000,0.17000,FALSE,WEST
"2018                                              ",Toronto Raptors                                   ,TOR       ,TRUE,59.00000,23.00000,7.78000,113.80000,105.90000,7.90000,97.40000,0.25000,0.57500,0.53900,12.10000,23.00000,0.19800,0.50100,13.00000,77.70000,0.21200,FALSE,EAST
"2018                                              ",Utah Jazz                                         ,UTA       ,TRUE,48.00000,34.00000,4.30000,108.40000,103.90000,4.50000,95.70000,0.26000,0.56400,0.52700,13.70000,21.50000,0.20200,0.50600,14.00000,79.80000,0.19000,FALSE,WEST
"2018                                              ",Washington Wizards                                ,WAS       ,TRUE,43.00000,39.00000,0.59000,109.30000,108.70000,0.60000,96.60000,0.25400,0.56000,0.52500,13.30000,23.50000,0.19600,0.52200,13.60000,77.10000,0.21200,FALSE,EAST
"2017                                              ",Atlanta Hawks                                     ,ATL       ,TRUE,43.00000,39.00000,-0.85000,104.90000,105.70000,-0.80000,97.40000,0.29500,0.54100,0.50400,14.20000,23.60000,0.21500,0.50700,13.80000,76.10000,0.17900,FALSE,EAST
"2017                                              ",Boston Celtics                                    ,BOS       ,TRUE,53.00000,29.00000,2.63000,111.20000,108.40000,2.80000,96.80000,0.27300,0.56700,0.52500,12.20000,21.20000,0.22000,0.50300,12.60000,75.30000,0.22300,FALSE,EAST
"2017                                              ",Brooklyn Nets                                     ,BRK       ,FALSE,20.00000,62.00000,-6.73000,104.10000,110.70000,-6.60000,101.30000,0.28900,0.55100,0.50700,14.70000,19.60000,0.22800,0.51300,11.60000,76.10000,0.21200,FALSE,EAST
"2017                                              ",Chicago Bulls                                     ,CHI       ,TRUE,41.00000,41.00000,0.43000,107.40000,107.00000,0.40000,95.30000,0.25900,0.53000,0.48700,12.30000,27.00000,0.20600,0.50700,12.40000,76.80000,0.16900,FALSE,EAST
"2017                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,36.00000,46.00000,0.20000,108.80000,108.60000,0.20000,95.70000,0.27900,0.54700,0.50100,10.70000,19.90000,0.22700,0.52300,12.10000,79.60000,0.16400,FALSE,EAST
"2017                                              ",Cleveland Cavaliers                               ,CLE       ,TRUE,51.00000,31.00000,3.18000,113.60000,110.30000,3.30000,96.20000,0.27500,0.58000,0.54700,12.60000,21.90000,0.20600,0.51600,11.40000,75.80000,0.17400,TRUE,EAST
"2017                                              ",Dallas Mavericks                                  ,DAL       ,FALSE,33.00000,49.00000,-2.93000,105.60000,108.80000,-3.20000,92.20000,0.22500,0.54100,0.50500,11.60000,18.10000,0.18000,0.52900,14.40000,77.60000,0.21800,FALSE,WEST
"2017                                              ",Denver Nuggets                                    ,DEN       ,FALSE,40.00000,42.00000,0.51000,113.20000,112.70000,0.50000,98.30000,0.27600,0.56800,0.53000,13.20000,27.30000,0.21400,0.53200,10.90000,78.70000,0.19400,FALSE,WEST
"2017                                              ",Detroit Pistons                                   ,DET       ,FALSE,37.00000,45.00000,-1.12000,106.00000,107.10000,-1.10000,95.00000,0.21800,0.52100,0.49200,10.90000,24.10000,0.15700,0.51600,12.10000,81.20000,0.19700,FALSE,EAST
"2017                                              ",Golden State Warriors                             ,GSW       ,TRUE,67.00000,15.00000,11.63000,115.60000,104.00000,11.60000,99.80000,0.25900,0.59700,0.56300,13.20000,22.80000,0.20400,0.48600,13.50000,74.90000,0.19800,FALSE,WEST
"2017                                              ",Houston Rockets                                   ,HOU       ,TRUE,55.00000,27.00000,5.77000,114.70000,109.00000,5.70000,100.00000,0.30400,0.58300,0.54500,13.30000,24.60000,0.23300,0.51900,13.20000,75.80000,0.19400,FALSE,WEST
"2017                                              ",Indiana Pacers                                    ,IND       ,TRUE,42.00000,40.00000,-0.22000,108.60000,108.80000,-0.20000,95.90000,0.26100,0.55800,0.51600,12.80000,21.20000,0.21200,0.51200,13.60000,75.50000,0.22500,FALSE,EAST
"2017                                              ",Los Angeles Clippers                              ,LAC       ,TRUE,51.00000,31.00000,4.29000,112.70000,108.20000,4.50000,96.10000,0.31200,0.57400,0.53700,12.00000,21.50000,0.23300,0.50600,12.10000,76.90000,0.21100,FALSE,WEST
"2017                                              ",Los Angeles Lakers                                ,LAL       ,FALSE,26.00000,56.00000,-6.88000,106.00000,113.00000,-7.00000,98.50000,0.25900,0.53700,0.50100,13.50000,25.00000,0.19500,0.54200,13.00000,75.80000,0.21300,FALSE,WEST
"2017                                              ",Memphis Grizzlies                                 ,MEM       ,TRUE,43.00000,39.00000,0.49000,107.70000,107.10000,0.60000,92.30000,0.28000,0.53500,0.49100,12.10000,24.80000,0.21900,0.50600,13.60000,77.50000,0.25600,FALSE,WEST
"2017                                              ",Miami Heat                                        ,MIA       ,FALSE,41.00000,41.00000,1.06000,107.80000,106.70000,1.10000,95.20000,0.25100,0.54100,0.51200,12.40000,24.20000,0.17700,0.49600,12.60000,76.40000,0.22000,FALSE,EAST
"2017                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,42.00000,40.00000,-0.18000,109.10000,109.30000,-0.20000,94.50000,0.27400,0.56500,0.52700,13.20000,21.50000,0.21000,0.51800,13.60000,75.40000,0.21500,FALSE,EAST
"2017                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,31.00000,51.00000,-1.11000,110.80000,112.00000,-1.20000,94.60000,0.28700,0.55500,0.51100,12.90000,27.20000,0.22900,0.53500,13.20000,75.90000,0.21200,FALSE,WEST
"2017                                              ",New Orleans Pelicans                              ,NOP       ,FALSE,34.00000,48.00000,-2.10000,105.20000,107.40000,-2.20000,98.00000,0.25600,0.53900,0.50400,11.70000,18.50000,0.19200,0.50900,12.40000,76.80000,0.17700,FALSE,WEST
"2017                                              ",New York Knicks                                   ,NYK       ,FALSE,31.00000,51.00000,-3.67000,107.70000,111.50000,-3.80000,96.00000,0.23900,0.53400,0.49600,12.40000,26.60000,0.18800,0.51100,11.70000,74.10000,0.21400,FALSE,EAST
"2017                                              ",Oklahoma City Thunder                             ,OKC       ,TRUE,47.00000,35.00000,0.76000,108.30000,107.50000,0.80000,97.80000,0.29500,0.54000,0.50000,13.20000,27.90000,0.22000,0.51100,12.50000,79.00000,0.21800,FALSE,WEST
"2017                                              ",Orlando Magic                                     ,ORL       ,FALSE,29.00000,53.00000,-6.57000,103.70000,110.50000,-6.80000,96.80000,0.24600,0.52400,0.48900,12.10000,21.60000,0.18400,0.52300,11.90000,77.40000,0.20100,FALSE,EAST
"2005                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,59.00000,23.00000,7.80000,107.50000,98.80000,8.70000,88.90000,0.32900,0.53400,0.49200,13.20000,29.10000,0.23800,0.45200,14.70000,73.60000,0.23600,TRUE,WEST
"2005                                              ",Toronto Raptors                                   ,TOR       ,FALSE,33.00000,49.00000,-1.62000,106.90000,108.70000,-1.80000,92.70000,0.31600,0.53900,0.49200,12.50000,23.70000,0.24400,0.49900,13.40000,71.10000,0.24000,FALSE,EAST
"2017                                              ",Philadelphia 76ers                                ,PHI       ,FALSE,28.00000,54.00000,-5.70000,103.20000,108.90000,-5.70000,98.50000,0.25800,0.53900,0.50100,14.90000,22.40000,0.19900,0.51200,13.50000,75.30000,0.23400,FALSE,EAST
"2017                                              ",Phoenix Suns                                      ,PHO       ,FALSE,24.00000,58.00000,-5.63000,106.60000,112.20000,-5.60000,100.30000,0.29700,0.53800,0.49300,13.40000,26.00000,0.23100,0.52500,13.10000,76.40000,0.26400,FALSE,WEST
